Unique_id,job_42,household_type,studying,insee_code,Activity_type,age_2020,Qualification,Sex,target
72526,"csp_4_6","fm4_1",FALSE,"75113","tact11",43,"EDU1-6","Female","L"
72527,"csp_4_6","fm1_2",FALSE,"75113","tact11",35,"EDU1-4","Female","L"
72531,"csp_5_5","fm1_2",FALSE,"75113","tact11",90,"EDU1-1","Female","T"
72532,"csp_8_1","fm4_1",FALSE,"75113","tact12",26,"EDU1-7","Female","L"
72535,"csp_3_7","fm4_1",FALSE,"75113","tact11",59,"EDU1-7","Female","T"
72536,"csp_3_5","fm4_1",FALSE,"75113","tact11",53,"EDU1-8","Female","T"
72537,"csp_5_4","fm2_0",TRUE,"75113","tact11",30,"EDU1-8","Female","T"
72538,"csp_3_7","fm3_2",FALSE,"75113","tact11",35,"EDU1-8","Female","T"
72546,"csp_4_6","fm4_1",FALSE,"75113","tact11",31,"EDU1-8","Female","L"
72547,"csp_4_6","fm4_4",FALSE,"75113","tact11",34,"EDU1-8","Male","L"
72548,"csp_3_7","fm1_2",FALSE,"75113","tact11",58,"EDU1-4","Female","L"
72549,"csp_3_8","fm1_2",FALSE,"75113","tact11",46,"EDU1-8","Female","T"
72550,"csp_5_5","fm4_1",FALSE,"75113","tact12",26,"EDU1-5","Male","T"
72551,"csp_3_8","fm4_1",FALSE,"75113","tact11",54,"EDU1-6","Male","T"
72553,"csp_4_7","fm4_2",FALSE,"75113","tact11",41,"EDU1-6","Male","L"
72555,"csp_3_7","fm4_1",FALSE,"75113","tact11",53,"EDU1-6","Female","T"
72557,"csp_7_5","fm4_4",FALSE,"75113","tact21",74,"EDU1-6","Male","T"
72558,"csp_6_8","fm4_1",TRUE,"75113","tact11",16,"EDU1-2","Male","L"
72561,"csp_7_2","fm4_4",FALSE,"75113","tact21",77,"EDU1-2","Female","T"
72563,"csp_8_4","fm4_1",TRUE,"75113","tact22",18,"EDU1-2","Male","T"
72564,"csp_7_7","fm1_2",FALSE,"75113","tact21",98,"EDU1-2","Female","T"
72566,"csp_8_6","fm1_2",FALSE,"75113","tact21",79,"EDU3","Female","T"
72567,"csp_4_3","fm3_2",FALSE,"75113","tact11",54,"EDU1-7","Female","T"
72569,"csp_8_6","fm4_2",FALSE,"75113","tact24",66,"EDU1-6","Female","T"
72572,"csp_6_3","fm3_2",FALSE,"75113","tact11",34,"EDU1","Male","L"
72573,"csp_7_5","fm4_4",FALSE,"75113","tact21",70,"EDU1-6","Female","L"
72575,"csp_8_4","fm1_1",TRUE,"75113","tact22",21,"EDU1-7","Male","T"
72576,"csp_4_5","fm4_1",FALSE,"75113","tact11",44,"EDU1-7","Male","T"
72577,"csp_8_4","fm3_2",TRUE,"75113","tact22",25,"EDU1-8","Female","T"
72580,"csp_5_4","fm4_4",FALSE,"75113","tact12",26,"EDU1-4","Male","T"
72581,"csp_3_7","fm4_2",FALSE,"75113","tact11",35,"EDU1-8","Male","T"
72582,"csp_7_8","fm4_4",FALSE,"75113","tact21",67,"EDU1-2","Male","T"
72583,"csp_3_7","fm4_1",FALSE,"75113","tact11",31,"EDU1-8","Female","T"
72585,"csp_5_4","fm4_1",FALSE,"75113","tact11",37,"EDU1-6","Female","L"
72586,"csp_6_4","fm4_1",FALSE,"75113","tact11",27,"EDU3","Male","T"
72588,"csp_4_6","fm4_1",FALSE,"75113","tact11",38,"EDU1-6","Male","L"
72589,"csp_8_5","fm4_2",FALSE,"75113","tact24",60,"EDU1","Female","T"
72590,"csp_8_5","fm2_0",FALSE,"75113","tact25",30,"EDU1-8","Female","T"
72591,"csp_8_5","fm4_1",TRUE,"75113","tact22",15,"EDU3","Male","T"
72594,"csp_8_5","fm3_2",FALSE,"75113","tact25",42,"EDU2","Female","T"
72596,"csp_5_6","fm3_2",FALSE,"75113","tact11",40,"EDU1-3","Female","T"
72598,"csp_3_1","fm4_2",FALSE,"75113","tact11",71,"EDU1-8","Male","T"
72600,"csp_3_1","fm2_0",FALSE,"75113","tact11",32,"EDU1-8","Female","T"
72601,"csp_4_6","fm3_1",FALSE,"75113","tact11",49,"EDU1-6","Female","L"
72602,"csp_3_7","fm1_2",FALSE,"75113","tact11",29,"EDU1-8","Female","T"
72604,"csp_8_5","fm1_1",FALSE,"75113","tact25",49,"EDU1-3","Male","T"
72605,"csp_4_6","fm4_4",FALSE,"75113","tact12",49,"EDU1-6","Female","T"
72606,"csp_8_6","fm4_4",FALSE,"75113","tact24",63,"EDU1-5","Female","T"
72607,"csp_8_5","fm4_2",FALSE,"75113","tact25",46,"EDU1-7","Female","T"
72609,"csp_7_7","fm1_2",FALSE,"75113","tact21",74,"EDU1-2","Female","T"
72610,"csp_3_8","fm4_1",FALSE,"75113","tact11",44,"EDU1-8","Female","L"
72612,"csp_7_4","fm4_4",FALSE,"75113","tact21",78,"EDU1-7","Male","T"
72613,"csp_8_4","fm1_1",TRUE,"75113","tact22",25,"EDU1-4","Male","T"
72614,"csp_7_4","fm1_1",FALSE,"75113","tact21",77,"EDU1-8","Male","T"
72615,"csp_2_2","fm4_3",FALSE,"75113","tact12",49,"EDU1-4","Male","T"
72616,"csp_8_4","fm1_2",TRUE,"75113","tact22",32,"EDU1-6","Female","T"
72619,"csp_6_3","fm3_2",FALSE,"75113","tact11",30,"EDU1-3","Male","L"
72624,"csp_6_7","fm4_1",FALSE,"75113","tact11",61,"EDU2","Male","T"
72627,"csp_4_5","fm3_2",FALSE,"75113","tact11",40,"EDU1-3","Female","T"
72628,"csp_4_3","fm4_4",FALSE,"75113","tact11",31,"EDU1-8","Female","L"
72629,"csp_7_4","fm4_4",FALSE,"75113","tact21",73,"EDU1-8","Female","T"
72631,"csp_4_6","fm4_1",FALSE,"75113","tact11",29,"EDU1-6","Male","T"
72632,"csp_3_4","fm1_2",TRUE,"75113","tact11",34,"EDU1-8","Female","T"
72640,"csp_7_8","fm4_4",FALSE,"75113","tact21",79,"EDU1-3","Male","T"
72642,"csp_3_3","fm1_2",FALSE,"75113","tact11",36,"EDU1-8","Female","T"
72643,"csp_3_7","fm1_1",FALSE,"75113","tact11",50,"EDU1-8","Male","T"
72644,"csp_7_5","fm1_2",FALSE,"75113","tact21",67,"EDU1-8","Female","T"
72646,"csp_3_7","fm4_1",FALSE,"75113","tact11",52,"EDU1-7","Male","T"
72647,"csp_4_6","fm4_1",FALSE,"75113","tact11",36,"EDU1-7","Male","T"
72650,"csp_3_7","fm1_1",FALSE,"75113","tact11",46,"EDU1-8","Male","L"
72652,"csp_3_4","fm4_1",FALSE,"75113","tact11",49,"EDU1-9","Male","T"
72653,"csp_5_6","fm4_3",FALSE,"75113","tact11",59,"EDU2","Female","T"
72654,"csp_3_1","fm4_1",FALSE,"75113","tact11",66,"EDU1-8","Female","T"
72655,"csp_8_5","fm4_2",FALSE,"75113","tact25",48,"EDU1-4","Female","T"
72658,"csp_8_4","fm1_2",TRUE,"75113","tact22",22,"EDU1-5","Female","T"
72660,"csp_4_2","fm4_1",FALSE,"75113","tact11",24,"EDU1-8","Female","T"
72662,"csp_7_4","fm4_4",FALSE,"75113","tact21",87,"EDU1-8","Female","T"
72663,"csp_5_4","fm1_2",FALSE,"75113","tact11",25,"EDU1-7","Female","T"
72664,"csp_5_4","fm4_3",FALSE,"75113","tact11",32,"EDU1-3","Female","L"
72665,"csp_4_3","fm4_1",FALSE,"75113","tact11",43,"EDU1-7","Female","L"
72666,"csp_3_8","fm1_1",FALSE,"75113","tact11",34,"EDU1-8","Male","L"
72668,"csp_3_7","fm1_1",FALSE,"75113","tact11",32,"EDU1-8","Male","T"
72669,"csp_8_1","fm4_2",TRUE,"75113","tact12",34,"EDU2","Female","T"
72672,"csp_7_4","fm4_4",FALSE,"75113","tact21",80,"EDU1-8","Male","T"
72674,"csp_3_5","fm1_1",FALSE,"75113","tact11",42,"EDU1-7","Male","T"
72676,"csp_7_7","fm3_2",FALSE,"75113","tact21",77,"EDU1","Female","T"
72680,"csp_8_4","fm4_1",TRUE,"75113","tact22",21,"EDU1-4","Female","T"
72683,"csp_4_6","fm1_1",FALSE,"75113","tact11",54,"EDU1-6","Male","L"
72684,"csp_2_2","fm1_1",FALSE,"75113","tact11",60,"EDU2","Male","T"
72687,"csp_3_5","fm4_1",FALSE,"75113","tact11",43,"EDU1-3","Male","T"
72689,"csp_3_8","fm4_3",TRUE,"75113","tact11",29,"EDU1-8","Male","T"
72690,"csp_3_3","fm3_2",FALSE,"75113","tact11",45,"EDU1-8","Female","T"
72693,"csp_3_5","fm3_2",FALSE,"75113","tact11",42,"EDU1-7","Female","T"
72695,"csp_6_8","fm1_2",FALSE,"75113","tact11",67,"EDU1-1","Female","T"
72698,"csp_7_8","fm1_1",FALSE,"75113","tact21",71,"EDU1","Male","T"
72700,"csp_3_1","fm4_2",FALSE,"75113","tact11",49,"EDU1-8","Male","T"
72705,"csp_3_1","fm4_1",FALSE,"75113","tact11",65,"EDU1-8","Male","T"
72706,"csp_3_8","fm4_1",FALSE,"75113","tact11",43,"EDU1-4","Male","L"
72708,"csp_2_2","fm1_2",FALSE,"75113","tact11",36,"EDU1-8","Female","L"
72715,"csp_8_5","fm4_4",FALSE,"75113","tact24",36,"EDU1-2","Female","L"
72718,"csp_7_4","fm1_2",FALSE,"75113","tact21",72,"EDU1-8","Female","T"
72719,"csp_8_4","fm4_2",TRUE,"75113","tact22",34,"EDU1-8","Female","T"
72721,"csp_4_6","fm4_2",FALSE,"75113","tact11",32,"EDU1-8","Male","L"
72722,"csp_8_4","fm4_1",TRUE,"75113","tact22",26,"EDU1-8","Male","T"
72724,"csp_4_3","fm4_1",FALSE,"75113","tact11",46,"EDU1-7","Male","T"
72726,"csp_3_7","fm4_1",FALSE,"75113","tact11",34,"EDU1-8","Female","L"
72727,"csp_7_5","fm1_2",FALSE,"75113","tact21",73,"EDU1-8","Female","T"
72728,"csp_5_2","fm1_2",FALSE,"75113","tact11",29,"EDU1-8","Female","T"
72729,"csp_4_2","fm4_1",TRUE,"75113","tact11",23,"EDU1-4","Female","T"
72731,"csp_7_4","fm4_4",FALSE,"75113","tact21",81,"EDU1-9","Female","T"
72732,"csp_5_6","fm4_1",FALSE,"75113","tact11",36,"EDU1-3","Female","T"
72733,"csp_4_6","fm4_3",FALSE,"75114","tact11",64,"EDU1-4","Female","L"
72736,"csp_5_5","fm4_2",TRUE,"75114","tact11",24,"EDU1-1","Male","T"
72738,"csp_7_5","fm1_2",FALSE,"75114","tact21",73,"EDU1-6","Female","T"
72739,"csp_8_4","fm4_3",TRUE,"75114","tact22",24,"EDU1-4","Male","T"
72745,"csp_8_5","fm4_1",FALSE,"75114","tact25",59,"EDU1-3","Male","T"
72751,"csp_7_2","fm4_3",FALSE,"75114","tact21",71,"EDU1-3","Male","T"
72755,"csp_3_1","fm1_2",FALSE,"75114","tact11",57,"EDU1-8","Female","L"
72757,"csp_3_4","fm1_1",FALSE,"75114","tact11",43,"EDU1-8","Male","T"
72758,"csp_3_7","fm3_2",FALSE,"75114","tact12",27,"EDU1-7","Female","T"
72759,"csp_3_8","fm1_1",FALSE,"75114","tact11",48,"EDU1-7","Male","T"
72765,"csp_8_4","fm4_1",TRUE,"75114","tact22",16,"EDU1-1","Male","L"
72766,"csp_6_3","fm3_1",FALSE,"75114","tact12",36,"EDU1-7","Male","L"
72767,"csp_8_5","fm3_1",FALSE,"75114","tact25",41,"EDU1-8","Male","T"
72770,"csp_3_7","fm4_1",FALSE,"75114","tact11",54,"EDU1-8","Male","T"
72771,"csp_8_4","fm4_1",TRUE,"75114","tact22",20,"EDU1-4","Female","T"
72773,"csp_3_8","fm4_1",FALSE,"75114","tact11",33,"EDU1-8","Male","L"
72775,"csp_7_7","fm1_1",FALSE,"75114","tact21",86,"EDU1","Male","T"
72776,"csp_3_3","fm4_1",FALSE,"75114","tact11",40,"EDU1-9","Female","T"
72777,"csp_5_4","fm1_2",FALSE,"75114","tact11",51,"EDU1-6","Female","L"
72779,"csp_3_4","fm2_0",FALSE,"75114","tact11",30,"EDU1-8","Male","T"
72780,"csp_8_4","fm4_3",TRUE,"75114","tact22",24,"EDU1-7","Male","T"
72781,"csp_7_5","fm4_4",FALSE,"75114","tact21",73,"EDU1-7","Male","T"
72782,"csp_7_5","fm1_2",TRUE,"75114","tact21",77,"EDU1-8","Female","T"
72783,"csp_2_2","fm1_1",FALSE,"75114","tact11",63,"EDU1","Male","T"
72785,"csp_3_7","fm4_1",FALSE,"75114","tact11",34,"EDU1-8","Male","L"
72788,"csp_3_7","fm1_1",FALSE,"75114","tact11",57,"EDU1-8","Male","T"
72790,"csp_3_7","fm4_1",FALSE,"75114","tact11",42,"EDU1-6","Male","T"
72793,"csp_8_4","fm3_2",TRUE,"75114","tact22",21,"EDU1-2","Female","T"
72794,"csp_3_5","fm3_2",FALSE,"75114","tact11",52,"EDU1-8","Female","T"
72797,"csp_4_5","fm3_2",FALSE,"75114","tact11",63,"EDU1-4","Female","T"
72799,"csp_4_7","fm4_2",FALSE,"75114","tact11",35,"EDU1-7","Male","T"
72800,"csp_3_7","fm4_1",FALSE,"75114","tact11",32,"EDU1-7","Female","T"
72803,"csp_4_6","fm4_1",FALSE,"75114","tact11",33,"EDU1-8","Female","L"
72804,"csp_3_8","fm1_2",FALSE,"75114","tact11",31,"EDU1-8","Female","T"
72807,"csp_8_4","fm4_1",TRUE,"75114","tact22",19,"EDU3","Male","T"
72808,"csp_8_5","fm3_2",TRUE,"75114","tact22",16,"EDU3","Male","T"
72809,"csp_7_4","fm1_2",FALSE,"75114","tact21",84,"EDU1-8","Female","T"
72819,"csp_3_8","fm4_1",FALSE,"75114","tact11",45,"EDU1-3","Male","T"
72821,"csp_3_7","fm4_1",FALSE,"75114","tact11",55,"EDU1-8","Male","T"
72823,"csp_8_5","fm4_2",FALSE,"75114","tact25",21,"EDU1-4","Female","T"
72824,"csp_8_6","fm1_2",FALSE,"75114","tact24",67,"EDU1-7","Female","T"
72825,"csp_5_4","fm1_2",FALSE,"75114","tact11",34,"EDU1-7","Female","T"
72827,"csp_7_5","fm4_3",FALSE,"75114","tact21",72,"EDU1-2","Male","T"
72828,"csp_3_7","fm4_1",FALSE,"75114","tact11",32,"EDU1-8","Male","T"
72830,"csp_5_6","fm1_1",FALSE,"75114","tact11",26,"EDU1-5","Male","T"
72832,"csp_4_3","fm4_1",FALSE,"75114","tact11",25,"EDU1-5","Female","T"
72834,"csp_8_4","fm1_2",TRUE,"75114","tact22",25,"EDU1-6","Female","T"
72838,"csp_5_6","fm1_1",FALSE,"75114","tact11",30,"EDU1-3","Male","T"
72839,"csp_3_3","fm4_1",FALSE,"75114","tact11",34,"EDU1-7","Female","T"
72841,"csp_3_8","fm4_1",FALSE,"75114","tact11",46,"EDU1-8","Male","T"
72844,"csp_3_1","fm1_1",FALSE,"75114","tact11",43,"EDU1-8","Male","T"
72847,"csp_7_7","fm4_2",FALSE,"75114","tact21",63,"EDU1-8","Female","T"
72848,"csp_5_6","fm4_1",FALSE,"75114","tact11",53,"EDU1-8","Female","L"
72849,"csp_8_4","fm3_2",TRUE,"75114","tact22",22,"EDU1-4","Male","L"
72850,"csp_4_6","fm4_1",FALSE,"75114","tact11",41,"EDU1-8","Female","T"
72853,"csp_3_7","fm1_2",FALSE,"75114","tact11",45,"EDU1-9","Female","T"
72856,"csp_3_1","fm1_1",FALSE,"75114","tact11",47,"EDU1-8","Male","T"
72857,"csp_4_6","fm4_1",FALSE,"75114","tact11",32,"EDU1-7","Male","T"
72858,"csp_3_7","fm4_1",FALSE,"75114","tact11",34,"EDU1-8","Female","T"
72859,"csp_7_5","fm1_1",FALSE,"75114","tact21",81,"EDU1-8","Male","T"
72862,"csp_8_4","fm2_0",TRUE,"75114","tact22",22,"EDU1-7","Female","T"
72863,"csp_8_4","fm1_2",TRUE,"75114","tact22",25,"EDU1-7","Female","T"
72865,"csp_6_7","fm1_1",FALSE,"75114","tact12",59,"EDU3","Male","T"
72866,"csp_7_8","fm4_4",FALSE,"75114","tact21",62,"EDU3","Female","L"
72869,"csp_8_4","fm4_1",TRUE,"75114","tact22",19,"EDU1-2","Male","T"
72870,"csp_2_1","fm4_1",FALSE,"75114","tact11",63,"EDU1-3","Male","T"
72871,"csp_8_4","fm2_0",TRUE,"75114","tact22",25,"EDU1-7","Female","T"
72873,"csp_7_7","fm1_2",FALSE,"75114","tact21",73,"EDU1-5","Female","T"
72874,"csp_7_7","fm1_1",FALSE,"75114","tact21",66,"EDU1-1","Male","T"
72877,"csp_3_8","fm1_1",FALSE,"75114","tact12",28,"EDU1-8","Male","T"
72880,"csp_7_4","fm4_4",FALSE,"75114","tact21",73,"EDU1-8","Male","T"
72883,"csp_7_4","fm4_4",FALSE,"75114","tact21",74,"EDU1-7","Male","T"
72884,"csp_3_3","fm4_1",FALSE,"75114","tact11",42,"EDU1-8","Female","T"
72892,"csp_8_6","fm4_4",FALSE,"75114","tact24",93,"EDU1-3","Female","T"
72896,"csp_3_7","fm4_1",FALSE,"75114","tact11",30,"EDU1-8","Female","T"
72897,"csp_3_7","fm2_0",FALSE,"75114","tact11",29,"EDU1-8","Female","T"
72898,"csp_3_7","fm1_1",FALSE,"75114","tact11",32,"EDU1-8","Male","T"
72901,"csp_7_5","fm1_2",FALSE,"75114","tact21",82,"EDU1-2","Female","T"
72909,"csp_2_2","fm4_1",FALSE,"75114","tact11",44,"EDU1-7","Female","T"
72913,"csp_4_6","fm1_1",FALSE,"75114","tact12",57,"EDU1-6","Male","T"
72915,"csp_7_4","fm4_4",FALSE,"75114","tact21",80,"EDU1-5","Male","T"
72919,"csp_2_2","fm4_1",FALSE,"75114","tact11",25,"EDU1-6","Female","T"
72920,"csp_7_5","fm1_2",FALSE,"75114","tact21",83,"EDU1-8","Female","T"
72921,"csp_7_5","fm4_4",FALSE,"75114","tact21",72,"EDU1-6","Female","T"
72922,"csp_5_2","fm4_1",FALSE,"75114","tact11",44,"EDU1-4","Female","L"
72924,"csp_5_6","fm4_3",FALSE,"75114","tact12",60,"EDU1-4","Male","T"
72926,"csp_3_8","fm4_1",FALSE,"75115","tact11",32,"EDU1-8","Male","L"
72927,"csp_5_2","fm4_1",FALSE,"75115","tact11",59,"EDU1-3","Female","L"
72928,"csp_7_7","fm4_3",FALSE,"75115","tact21",78,"EDU1-7","Male","T"
72931,"csp_4_3","fm1_2",FALSE,"75115","tact11",47,"EDU1-7","Female","T"
72932,"csp_4_6","fm1_1",FALSE,"75115","tact11",41,"EDU1-8","Male","L"
72933,"csp_7_4","fm4_4",FALSE,"75115","tact21",79,"EDU1-8","Male","T"
72934,"csp_3_7","fm1_2",FALSE,"75115","tact11",35,"EDU1-8","Female","T"
72936,"csp_7_2","fm4_4",FALSE,"75115","tact21",76,"EDU1-4","Female","T"
72938,"csp_4_3","fm1_2",FALSE,"75115","tact11",35,"EDU1-6","Female","T"
72939,"csp_8_5","fm1_2",FALSE,"75115","tact25",48,"EDU1-2","Female","T"
72941,"csp_3_7","fm4_1",FALSE,"75115","tact11",28,"EDU1-8","Female","T"
72942,"csp_3_7","fm3_2",FALSE,"75115","tact11",55,"EDU1-6","Female","T"
72945,"csp_4_6","fm1_2",FALSE,"75115","tact12",26,"EDU1-8","Female","T"
72948,"csp_6_5","fm3_2",FALSE,"75115","tact11",29,"EDU1-4","Male","L"
72952,"csp_7_7","fm1_2",FALSE,"75115","tact21",85,"EDU1-4","Female","T"
72954,"csp_8_4","fm4_2",TRUE,"75115","tact22",20,"EDU1-4","Male","L"
72957,"csp_8_4","fm1_2",FALSE,"75115","tact22",27,"EDU1-8","Female","T"
72958,"csp_8_5","fm3_2",FALSE,"75115","tact25",54,"EDU2","Female","T"
72959,"csp_4_6","fm4_1",FALSE,"75115","tact11",26,"EDU1-6","Female","L"
72963,"csp_5_3","fm3_1",FALSE,"75115","tact12",36,"EDU1-2","Male","T"
72973,"csp_5_4","fm1_2",FALSE,"75115","tact11",76,"EDU1-8","Female","T"
72974,"csp_7_4","fm1_1",FALSE,"75115","tact21",79,"EDU2","Male","T"
72975,"csp_4_6","fm1_1",FALSE,"75115","tact12",66,"EDU1-8","Male","T"
72976,"csp_3_7","fm1_1",FALSE,"75115","tact12",54,"EDU1-7","Male","T"
72981,"csp_3_5","fm1_2",FALSE,"75115","tact11",71,"EDU1-7","Female","T"
72982,"csp_3_8","fm1_2",FALSE,"75115","tact11",38,"EDU1-8","Female","T"
72984,"csp_8_6","fm4_2",FALSE,"75115","tact25",67,"EDU1-4","Female","T"
72986,"csp_8_5","fm1_1",FALSE,"75115","tact25",20,"EDU1-4","Male","T"
72987,"csp_3_7","fm4_1",FALSE,"75115","tact11",31,"EDU1-7","Female","T"
72990,"csp_7_4","fm2_0",FALSE,"75115","tact21",73,"EDU1-8","Female","T"
72991,"csp_3_3","fm4_1",FALSE,"75115","tact11",50,"EDU1-8","Male","L"
72994,"csp_2_3","fm4_1",FALSE,"75115","tact11",33,"EDU1-6","Female","L"
72995,"csp_8_4","fm4_1",TRUE,"75115","tact22",28,"EDU1-4","Female","L"
72996,"csp_3_8","fm1_1",FALSE,"75115","tact11",27,"EDU1-8","Male","L"
72997,"csp_8_5","fm4_2",FALSE,"75115","tact24",53,"EDU1-7","Female","T"
72999,"csp_3_8","fm1_2",FALSE,"75115","tact11",28,"EDU1-8","Female","T"
73001,"csp_4_6","fm2_0",FALSE,"75115","tact11",30,"EDU1-8","Male","T"
73002,"csp_3_8","fm4_1",FALSE,"75115","tact11",35,"EDU1-7","Female","T"
73003,"csp_3_7","fm4_2",FALSE,"75115","tact11",63,"EDU1-6","Male","T"
73005,"csp_3_5","fm1_2",FALSE,"75115","tact11",37,"EDU1-8","Female","T"
73006,"csp_8_5","fm3_2",FALSE,"75115","tact25",57,"EDU1-7","Female","T"
73007,"csp_3_5","fm2_0",FALSE,"75115","tact12",25,"EDU1-2","Male","T"
73008,"csp_7_5","fm4_1",FALSE,"75115","tact21",105,"EDU1","Female","T"
73010,"csp_5_6","fm2_0",TRUE,"75115","tact11",25,"EDU1-7","Female","T"
73011,"csp_4_5","fm4_3",FALSE,"75115","tact11",55,"EDU1-1","Female","L"
73012,"csp_7_8","fm4_4",FALSE,"75115","tact21",67,"EDU1-5","Male","T"
73017,"csp_7_4","fm1_1",FALSE,"75115","tact21",79,"EDU1-9","Male","T"
73022,"csp_5_6","fm1_2",TRUE,"75115","tact11",22,"EDU1-4","Female","T"
73027,"csp_8_5","fm1_1",FALSE,"75115","tact25",36,"EDU1-6","Male","T"
73029,"csp_8_4","fm4_1",TRUE,"75115","tact22",16,"EDU1-3","Male","L"
73033,"csp_7_4","fm1_2",FALSE,"75115","tact21",74,"EDU1-9","Female","T"
73035,"csp_5_6","fm1_2",FALSE,"75115","tact12",30,"EDU1-7","Female","T"
73036,"csp_4_6","fm4_1",FALSE,"75115","tact11",33,"EDU1-8","Female","L"
73037,"csp_3_4","fm4_1",FALSE,"75115","tact11",53,"EDU1-8","Female","L"
73038,"csp_8_4","fm4_1",TRUE,"75115","tact22",26,"EDU1-4","Male","L"
73039,"csp_7_4","fm4_4",FALSE,"75115","tact21",71,"EDU1-7","Female","T"
73040,"csp_7_4","fm4_4",FALSE,"75115","tact21",72,"EDU1-8","Male","T"
73041,"csp_3_7","fm1_1",FALSE,"75115","tact11",30,"EDU1-8","Male","L"
73044,"csp_3_7","fm1_2",FALSE,"75115","tact11",49,"EDU1-8","Female","T"
73045,"csp_3_7","fm4_1",FALSE,"75115","tact11",62,"EDU1-8","Female","L"
73047,"csp_8_4","fm4_3",TRUE,"75115","tact22",21,"EDU1-4","Female","T"
73048,"csp_3_8","fm4_1",FALSE,"75115","tact11",36,"EDU1-7","Male","T"
73052,"csp_3_1","fm1_1",FALSE,"75115","tact11",36,"EDU1-8","Male","T"
73054,"csp_6_3","fm3_2",FALSE,"75115","tact11",59,"EDU1-1","Female","T"
73059,"csp_3_7","fm4_1",FALSE,"75115","tact11",60,"EDU1-6","Male","T"
73061,"csp_4_6","fm2_0",TRUE,"75115","tact11",26,"EDU1-7","Female","T"
73063,"csp_4_6","fm4_2",FALSE,"75115","tact12",46,"EDU1-6","Female","L"
73068,"csp_7_7","fm4_4",FALSE,"75115","tact21",70,"EDU1-3","Female","T"
73069,"csp_3_4","fm4_1",FALSE,"75115","tact11",55,"EDU1-7","Male","T"
73072,"csp_8_5","fm3_1",TRUE,"75115","tact22",15,"EDU3","Male","T"
73073,"csp_8_4","fm4_1",TRUE,"75115","tact22",18,"EDU1-4","Female","T"
73074,"csp_8_4","fm1_2",TRUE,"75115","tact22",24,"EDU1-8","Female","T"
73076,"csp_3_4","fm4_1",FALSE,"75115","tact11",50,"EDU1-8","Male","T"
73077,"csp_3_7","fm4_1",FALSE,"75115","tact11",58,"EDU1-8","Male","T"
73080,"csp_3_7","fm1_2",FALSE,"75115","tact11",37,"EDU1-6","Female","T"
73081,"csp_8_5","fm4_2",FALSE,"75115","tact24",44,"EDU1-7","Female","T"
73082,"csp_5_5","fm3_2",FALSE,"75115","tact11",59,"EDU1-4","Female","L"
73087,"csp_8_5","fm3_2",FALSE,"75115","tact24",47,"EDU1","Female","T"
73088,"csp_5_6","fm1_1",FALSE,"75115","tact11",32,"EDU1-7","Male","T"
73091,"csp_3_4","fm4_1",FALSE,"75115","tact11",66,"EDU1-8","Male","T"
73092,"csp_3_8","fm4_1",FALSE,"75115","tact11",28,"EDU1-8","Female","T"
73093,"csp_3_1","fm4_2",FALSE,"75115","tact11",57,"EDU1-9","Male","T"
73094,"csp_8_6","fm4_4",FALSE,"75115","tact24",77,"EDU1-9","Female","T"
73095,"csp_3_7","fm3_2",FALSE,"75115","tact11",45,"EDU1-8","Female","T"
73096,"csp_6_8","fm4_1",FALSE,"75115","tact11",59,"EDU1-2","Male","L"
73097,"csp_6_7","fm3_1",FALSE,"75115","tact11",48,"EDU1-7","Male","L"
73099,"csp_7_7","fm1_2",FALSE,"75115","tact21",81,"EDU1-7","Female","T"
73101,"csp_3_8","fm1_1",FALSE,"75115","tact11",60,"EDU1-6","Male","T"
73105,"csp_4_2","fm3_2",FALSE,"75115","tact11",56,"EDU1-6","Female","T"
73107,"csp_8_5","fm1_2",FALSE,"75115","tact25",53,"EDU1-8","Female","T"
73108,"csp_3_7","fm4_1",FALSE,"75115","tact11",36,"EDU1-2","Male","L"
73110,"csp_5_6","fm4_2",FALSE,"75115","tact12",34,"EDU1-3","Female","L"
73111,"csp_8_4","fm1_2",TRUE,"75115","tact22",24,"EDU1-7","Female","T"
73114,"csp_8_5","fm1_1",TRUE,"75115","tact25",49,"EDU1-4","Male","T"
73116,"csp_3_5","fm1_2",FALSE,"75115","tact11",30,"EDU1-8","Female","T"
73118,"csp_8_4","fm3_2",TRUE,"75115","tact22",21,"EDU3","Male","T"
73119,"csp_7_8","fm1_2",FALSE,"75115","tact21",75,"EDU1-4","Female","T"
73124,"csp_3_7","fm1_1",FALSE,"75115","tact11",34,"EDU1-8","Male","L"
73126,"csp_3_7","fm3_1",FALSE,"75115","tact11",50,"EDU1-8","Male","T"
73129,"csp_2_2","fm1_1",FALSE,"75115","tact11",71,"EDU1-7","Male","T"
73130,"csp_5_6","fm4_4",FALSE,"75115","tact12",30,"EDU1-3","Male","T"
73132,"csp_7_4","fm4_4",FALSE,"75115","tact21",75,"EDU1-8","Male","T"
73137,"csp_8_4","fm3_2",TRUE,"75115","tact22",15,"EDU1-2","Female","T"
73138,"csp_7_7","fm1_2",FALSE,"75115","tact21",93,"EDU1-1","Female","T"
73139,"csp_2_2","fm1_2",FALSE,"75115","tact11",84,"EDU1-2","Female","T"
73140,"csp_8_4","fm4_1",TRUE,"75115","tact22",18,"EDU1-4","Female","T"
73141,"csp_3_7","fm4_2",FALSE,"75115","tact11",59,"EDU1-6","Male","T"
