Unique_id,activity_sector,Former_dep,Job_dep,job_desc,Contract_type,Job_category,JOB_CONDITION,COMPANY_CATEGORY,working_hours,EMPLOYEE_COUNT
80781,"FZ","44","44","633d","CDI","O","C","ct_9",1936,"tr_3"
80790,"GZ","35","35","551a","CDI","O","C","ct_9",2028,"tr_3"
80798,"OZ","03","03","467d","CDI","O","C","ct_8",1939,"tr_3"
80810,"OZ","63","63","333e","CDI","O","C","ct_1",1820,"tr_6"
80829,"HZ","31","31","333c","CDI","O","C","ct_9",1820,"tr_6"
80839,"SZ","09","09","461b","CDI","O","C","ct_8",612,"tr_1"
80857,"QB","50","50","525a","CDI","O","P","ct_8",1547,"tr_5"
80858,"MA","31","31","472c","CDI","O","P","ct_9",1638,"tr_1"
80859,"OZ","69","69","479b","CDI","O","P","ct_1",1456,"tr_6"
80861,"QB","06","06","526d","CDI","O","C","ct_8",870,"tr_5"
80868,"NZ","13","13","684a","CDI","O","C","ct_9",1066,"tr_5"
80872,"CD",NA,NA,"486d","CDI","O","C","ct_9",1854,"tr_6"
80876,"OZ","92","75","333b","AUT","O","C","ct_1",1820,"tr_6"
80877,"CJ","67","67","479b","CDI","O","C","ct_9",1827,"tr_6"
80885,"GZ","94","94","676c","CDI","O","C","ct_9",1088,"tr_3"
80888,"SZ","16","16","563b","CDI","O","P","ct_8",1591,"tr_4"
80900,"MC","34","34","643a","CDI","O","P","ct_9",978,"tr_3"
80903,"SZ","13","13","461e","CDI","O","P","ct_8",489,"tr_1"
80904,"PZ",NA,NA,"341a","AUT","O","C","ct_1",1820,"tr_3"
80912,"HZ","80","80","641a","CDI","O","C","ct_9",2200,"tr_2"
80922,"NZ","93","75","534a","CDI","O","C","ct_9",1047,"tr_6"
80926,"QB","25","25","628g","CDI","O","C","ct_8",1517,"tr_5"
80939,"JA","78","75","353c","CDD","O","C","ct_9",409,"tr_1"
80943,"GZ","83","83","653a","CDI","O","C","ct_9",803,"tr_2"
80948,"QB","40","40","524c","AUT","X","C","ct_2",1820,"tr_4"
80958,"OZ","38","38","461f","CDI","O","C","ct_1",1826,"tr_1"
80959,"MA","69","69","461d","CDI","O","P","ct_9",464,"tr_1"
80966,"QB","93","92","526c","CDI","O","P","ct_9",1060,"tr_0"
80979,"OZ","16","16","461f","CDI","O","C","ct_8",1818,"tr_6"
80980,"GZ","38","38","634a","CDI","O","C","ct_9",1867,"tr_2"
80987,"CC","87","36","387a","CDI","O","C","ct_9",1820,"tr_3"
80990,"PZ","13","13","524b","CDI","O","C",NA,242,NA
80991,"FZ","12","12","542a","CDI","O","P","ct_9",1583,"tr_1"
80993,"GZ","17","94","464a","CDI","O","C","ct_9",1327,"tr_5"
81004,"QB","60","60","434d","CDI","O","C","ct_8",2007,"tr_1"
81008,"NZ","59","59","534a","CDI","O","C","ct_9",1831,"tr_6"
81019,"HZ","34","34","641b","CDD","O","P","ct_9",252,"tr_4"
81034,"QB","16","16","563b","CDI","O","N","ct_7",724,"tr_1"
81041,"QB","85","49","563a","AUT","O","C","ct_2",1820,"tr_6"
81053,"PZ","93","93","425a","CDI","O","C","ct_5",1685,"tr_4"
81054,"NZ","77","77","631a","CDD","O","C","ct_9",269,"tr_1"
81065,"GZ","26","26","542a","CDI","O","P","ct_9",520,"tr_1"
81070,"QB","07","07","563a","CDI","O","N","ct_7",128,"tr_0"
81083,"QB","26","26","434d","CDI","O","C","ct_8",1820,"tr_1"
81088,"HZ","92","92","451a","CDI","O","C","ct_9",1593,"tr_5"
81089,"QB","30","30","526a","CDI","O","C","ct_8",1820,"tr_4"
81104,"NZ","95","78","641a","TTP","O","C","ct_9",1090,"tr_2"
81105,"QA","16","16","526a","CDI","O","C","ct_3",1819,"tr_6"
81109,"MA","59","59","543b","CDI","O","C","ct_9",1820,"tr_3"
81113,"SZ","94","92","555a","CDI","O","C","ct_9",1892,"tr_4"
81114,"HZ","02","93","641b","CDI","O","C","ct_9",878,"tr_5"
81115,"QB","33","33","461b","CDI","O","P","ct_8",195,"tr_1"
81130,"IZ","76","76","423b","CDI","O","C",NA,130,NA
81136,"LZ","66","66","543g","CDI","O","P","ct_9",1608,"tr_3"
81143,"QB","16","16","372c","CDI","O","P","ct_9",1733,"tr_3"
81156,"GZ","24","24","634c","CDI","O","C","ct_9",1877,"tr_1"
81160,"CH","62","59","475a","CDI","O","P","ct_9",780,"tr_6"
81167,"GZ","94","93","462e","CDI","O","C","ct_9",1007,"tr_1"
81174,"CC","61","61","626c","CDI","O","C","ct_9",1533,"tr_2"
81175,"NZ","13","13","684a","CDI","O","C","ct_9",1995,"tr_1"
81176,"MA","14","14","461b","CDI","O","C","ct_9",1856,"tr_1"
81180,"OZ","59","59","531a","AUT","O","C","ct_1",1062,"tr_6"
81185,"OZ","95","95","545d","CDI","O","C","ct_8",2044,"tr_1"
81194,"GZ","34","34","634c","CDI","O","C","ct_9",1687,"tr_5"
81198,"FZ","07","07","542a","CDD","O","P","ct_9",1010,"tr_2"
81199,"GZ","26","26","463e","CDI","O","C","ct_9",1705,"tr_4"
81200,"PZ","93","93","524b","CDI","O","C",NA,136,NA
81201,"QA","28","78","526a","CDI","O","C","ct_9",1820,"tr_4"
81202,"QA","13","13","344b","CDI","O","P","ct_8",1405,"tr_2"
81218,"QA","41","41","526a","CDI","O","P","ct_9",1295,"tr_6"
81219,"HZ","95","95","652a","CDI","O","C","ct_9",758,"tr_4"
81229,"TZ","77","77","563c","CDI","O","P",NA,1423,NA
81233,"QB","43","43","526a","CDD","O","C","ct_8",260,"tr_4"
81235,"NZ","46","46","691e","CDD","O","C","ct_8",184,"tr_3"
81238,"OZ","76","76","523c","CDI","O","C",NA,186,NA
81239,"NZ","95","45","534a","CDI","O","P","ct_9",588,"tr_6"
81253,"KZ","27","27","467a","CDI","O","C","ct_9",2047,"tr_2"
81262,"QB","59","59","461d","CDI","O","P","ct_8",1547,"tr_3"
81270,"KZ","10","10","463c","CDI","O","C","ct_9",1820,"tr_3"
81271,"OZ","93","93","523c","AUT","O","C","ct_2",1820,"tr_6"
81276,"QA","12","12","433a","CDI","O","C","ct_9",455,"tr_2"
81279,"QB","62","62","681b","AUT","X","P","ct_8",1004,"tr_3"
81282,"GZ","34","34","542b","CDI","O","P","ct_9",988,"tr_2"
81288,"QB","15","15","526d","CDI","O","C","ct_8",1800,"tr_3"
81293,"HZ","38","01","487b","CDI","O","C","ct_9",1993,"tr_5"
81300,"HZ","94","01","472d","CDI","O","P","ct_2",303,"tr_3"
81305,"CM","56","29","628g","CDI","O","C","ct_9",1969,"tr_1"
81323,"GZ","28","28","643a","CDI","O","C","ct_9",754,"tr_1"
81335,"OZ",NA,NA,"461e","CDI","O","C","ct_1",1820,"tr_3"
81351,"MA","91","91","543c","CDI","O","C","ct_9",1512,"tr_3"
81352,"GZ","28","28","554e","CDI","O","P","ct_9",798,"tr_1"
81354,"TZ","16","16","563c","AUT","O","C",NA,173,NA
81355,"CH","54","57","653a","CDI","O","C","ct_9",1534,"tr_6"
81359,"KZ","35","35","465a","CDI","O","C","ct_9",798,"tr_1"
81360,"CH","42","42","626b","CDI","O","C","ct_9",365,"tr_4"
81365,"CH","74","73","461c","CDI","O","C","ct_9",1875,"tr_3"
81373,"QB","91","91","525d","CDI","O","C","ct_8",1887,"tr_4"
81375,"QB","93","93","563a","CDI","O","N","ct_7",3000,"tr_1"
81377,"OZ","95","95","333f","CDI","O","C","ct_2",1820,"tr_6"
81387,"QB","63","63","525d","CDI","O","C","ct_9",752,"tr_4"
81413,"IZ","81","81","561d","CDI","O","P","ct_9",521,"tr_1"
81425,"HZ","88","88","451a","CDI","O","C","ct_9",1820,"tr_2"
81431,"GZ","49","49","676c","CDI","O","C","ct_9",1302,"tr_1"
81449,"NZ","44","44","691c","CDI","O","C","ct_8",1753,"tr_3"
81451,"QA",NA,NA,"526a","CDI","O","C","ct_9",1904,"tr_6"
81452,"CG",NA,NA,"621e","CDI","O","C","ct_9",1848,"tr_5"
81474,"IZ","92","75","561f","CDI","O","C","ct_9",809,"tr_1"
81479,"HZ","31","31","641b","CDI","O","P","ct_5",341,"tr_6"
81486,"IZ","85","85","561b","CDI","O","C","ct_9",1856,"tr_1"
81497,"GZ","69","69","551a","CDI","O","C","ct_9",1778,"tr_6"
81504,"CA","74","74","674c","CDI","O","C","ct_9",1983,"tr_6"
81510,"GZ","13","13","551a","CDI","O","P","ct_9",1207,"tr_3"
81521,"LZ","31","31","676e","CDI","O","P","ct_9",684,"tr_1"
81525,"IZ","94","75","468a","CDI","O","C","ct_9",1323,"tr_6"
81527,"MA","22","22","461d","CDI","O","P","ct_8",1613,"tr_6"
81528,"GZ","18","58","554b","CDI","O","C","ct_9",2060,"tr_1"
81544,"EZ","72","72","676c","CDI","O","C","ct_9",1573,"tr_3"
81546,"QB","36","36","526d","CDI","O","C","ct_8",526,"tr_4"
81547,"GZ","67","67","684a","CDI","O","P","ct_9",1037,"tr_1"
81581,"FZ",NA,"83","671c","CDD","O","C","ct_9",917,"tr_1"
81583,"CH","89","89","623a","CDI","O","C","ct_9",300,"tr_0"
81594,"CJ","62","62","473c","CDI","O","C","ct_9",480,"tr_6"
81601,"HZ","29","44","641b","AUT","O","P",NA,376,NA
81644,"OZ","06","06","451e","CDI","O","P","ct_8",1144,"tr_3"
81646,"NZ","93","94","684a","CDI","O","P","ct_9",795,"tr_5"
81647,"QB","13","13","525d","CDI","O","C","ct_8",1820,"tr_4"
81650,"HZ","44","44","642a","CDI","O","P","ct_9",389,"tr_4"
81662,"GZ","39","39","526e","CDI","O","C","ct_9",2028,"tr_1"
81667,"GZ","33","33","556a","CDI","O","C","ct_9",1933,"tr_1"
81671,"PZ","69","69","451e","CDI","O","C","ct_1",1820,"tr_5"
81672,"HZ","27","27","641a","CDI","O","C","ct_9",2008,"tr_3"
81693,"GZ","75","92","477c","CDI","O","C","ct_9",1526,"tr_5"
81698,"RZ","77","75","451e","CDI","O","P","ct_1",682,"tr_6"
81700,"SZ","94","75","635a","CDI","O","C","ct_9",1785,"tr_1"
81704,"NZ","75","92","543f","CDI","O","C","ct_9",1881,"tr_4"
81717,"OZ","06","06","621f","AUT","O","C","ct_2",1923,"tr_6"
81735,"CL","78","78","676a","CDI","O","C","ct_9",2012,"tr_6"
81747,"GZ","2B","2B","552a","CDI","O","C","ct_9",1911,"tr_4"
81751,"FZ","17","17","481a","CDI","O","C","ct_9",1106,"tr_1"
81753,"QB","57","57","676e","AUT","X","C","ct_8",1815,"tr_5"
81766,"QB","13","13","563b","CDI","O","P","ct_8",1467,"tr_3"
81772,"QB","70","70","434d","CDI","O","C","ct_8",1820,"tr_3"
81774,"CL","27","76","628b","CDI","O","C","ct_9",1748,"tr_6"
81777,"AZ","59","59","691c","CDI","O","P",NA,416,NA
81781,"OZ","33","33","523b","AUT","O","C","ct_1",1820,"tr_6"
81786,"CG","80","76","676c","CDI","O","C","ct_9",1361,"tr_6"
81800,"HZ","85","85","333c","CDI","O","P","ct_9",1274,"tr_5"
81802,"CM","51","51","461c","CDI","O","P","ct_9",1044,"tr_1"
81810,"IZ","78","75","561f","CDI","O","C","ct_9",431,"tr_1"
81815,"EZ","13","13","481a","AUT","O","C","ct_5",1413,"tr_3"
81819,"CB","69","69","627b","CDI","O","C","ct_9",1978,"tr_3"
81838,"MC","18","37","643a","CDI","O","C","ct_9",1510,"tr_4"
81839,"HZ","92","92","451a","CDI","O","C","ct_9",1711,"tr_3"
81855,"GZ","86","86","462a","CDI","O","C","ct_9",465,"tr_5"
81858,"PZ","64","64","525b","CDI","O","C","ct_8",1844,"tr_5"
81879,"NZ","24","24","676e","CDI","O","C",NA,163,"tr_2"
81884,"QB","68","68","563b","CDI","O","C","ct_8",1816,"tr_6"
81886,"HZ","13","30","643a","CDI","O","C","ct_9",620,"tr_0"
81887,"HZ","49","49","652a","CDI","O","C","ct_9",1212,"tr_5"
81888,"PZ","56","56","422d","CDI","O","C","ct_8",1820,"tr_5"
81898,"OZ","44","44","451h","CDI","O","C","ct_4",1516,"tr_4"
81901,"HZ","95","93","651b","CDI","O","C","ct_9",710,"tr_5"
81921,"FZ","79","79","477a","CDI","O","C","ct_9",1820,"tr_3"
81923,"RZ","07","43","354b","CDD","O","C",NA,140,NA
81928,"HZ","68","68","691e","CDI","O","C","ct_9",2200,"tr_2"
81929,"NZ","85","85","691c","CDI","O","C","ct_8",1727,"tr_0"
81938,"FZ","74","74","634d","CDI","O","C","ct_9",1615,"tr_1"
81955,"HZ","77","77","641b","CDI","O","C","ct_9",1801,"tr_4"
81957,"NZ","45","45","534a","CDI","O","P",NA,184,"tr_2"
81975,"QB","44","44","435b","CDI","O","P","ct_8",1150,"tr_6"
81998,"DZ","37","37","485a","CDI","O","C","ct_9",1404,"tr_2"
82015,"BZ","58","58","621c","CDI","O","C","ct_9",1225,"tr_2"
82023,"JB",NA,"92","371a","CDI","O","C","ct_9",2028,"tr_6"
82024,"QB","40","40","564b","CDI","O","P","ct_8",868,"tr_3"
82027,"CC","59","59","373d","CDI","O","C","ct_9",1726,"tr_6"
82046,"KZ","76","76","467c","CDI","O","C","ct_8",1924,"tr_1"
82053,"DZ",NA,NA,"643a","CDI","O","C","ct_9",1981,"tr_2"
82061,"QA","44","44","431d","CDI","O","P","ct_9",1400,"tr_1"
82066,"JC","59","59","373a","CDI","O","C","ct_9",1820,"tr_6"
82088,"QA","13","13","526e","CDI","O","C","ct_9",2616,"tr_1"
82106,"TZ","69","69","563a","CDI","O","N","ct_7",2724,"tr_1"
82124,"HZ","49","49","641b","CDI","O","C","ct_9",1795,"tr_6"
82127,"HZ","67","67","653a","CDI","O","C","ct_9",1405,"tr_4"
82135,"QB","75","75","435b","CDI","O","C","ct_4",1820,"tr_5"
82153,"QA","25","70","333e","CDI","O","P","ct_8",1460,"tr_2"
82156,"SZ","38","38","524c","CDI","O","C","ct_4",1830,"tr_4"
82157,"CH","54","54","673c","CDI","O","C","ct_9",1163,"tr_6"
82175,"FZ","13","13","653a","CDI","O","P","ct_9",1478,"tr_0"
82176,"EZ","83","83","462e","CDI","O","C","ct_9",1800,"tr_4"
82183,"GZ","77","77","672a","CDI","O","C","ct_9",1788,"tr_1"
82191,"CL","91","78","461d","CDI","O","C","ct_9",1787,"tr_6"
82195,"CB","79","79","675a","CDI","O","C","ct_9",959,"tr_0"
82196,"QB","89","89","525d","CDI","O","P","ct_8",1409,"tr_4"
82203,"GZ",NA,"94","374a","CDI","O","C","ct_9",1820,"tr_1"
82205,"IZ","83","83","561b","AUT","O","P","ct_6",291,"tr_1"
82226,"DZ","91","91","625h","CDI","O","C","ct_9",1536,"tr_5"
82245,"GZ","12","12","556a","CDI","O","C","ct_9",691,"tr_2"
82254,"GZ","14","14","551a","CDI","O","P","ct_9",882,"tr_4"
82263,"NZ","52","51","684a","AUT","O","C",NA,242,"tr_4"
82288,"QB","69","69","563b","CDI","O","N","ct_7",1369,"tr_1"
82289,"CC","01","01","641a","CDI","O","C","ct_9",1245,"tr_4"
82304,"QB","28","28","563b","AUT","O","C",NA,342,NA
82305,"MC","13","13","643a","CDI","O","P","ct_9",887,"tr_4"
82308,"QA","92","75","451h","CDI","O","C","ct_8",1853,"tr_6"
82311,"GZ","94","75","553b","CDI","O","C","ct_9",1323,"tr_6"
82318,"KZ","68","68","684a","CDI","O","P","ct_9",1292,"tr_3"
82322,"PZ","59","59","422c","CDI","O","P","ct_8",1419,"tr_5"
82326,"OZ",NA,NA,"479b","CDI","O","C","ct_1",1820,"tr_4"
82328,"EZ","18","18","628e","CDI","O","C","ct_9",1820,"tr_4"
82330,"CA","72","72","554a","CDI","O","C","ct_6",1594,"tr_1"
82336,"CE","95","92","461b","CDI","O","C","ct_9",1918,"tr_6"
82341,"QB","38","38","563b","CDI","O","N","ct_7",590,"tr_1"
82349,"FZ","44","44","632g","CDI","O","C","ct_9",1363,"tr_2"
82352,"CI","45","91","622a","CDI","O","C","ct_9",1770,"tr_6"
82361,"CA","75","75","561c","CDI","O","C","ct_9",620,"tr_1"
82378,"QB","64","64","526a","CDI","O","C","ct_8",612,"tr_3"
82389,"NZ","64","64","632a","TTP","O","N","ct_9",1383,"tr_1"
82393,"PZ","76","76","422b","AUT","O","P","ct_1",1604,"tr_4"
82395,"HZ","80","80","641b","CDI","O","C","ct_9",1324,"tr_5"
82403,"QB","54","54","563b","CDI","O","P","ct_8",131,"tr_3"
82408,"NZ","35","35","564a","AUT","O","C",NA,1538,"tr_2"
82416,"GZ","54","54","542a","CDI","O","P","ct_9",656,"tr_1"
82442,"QB","42","42","434d","CDI","O","C","ct_8",1598,"tr_3"
82460,"QB","01","01","486e","CDI","O","P","ct_8",1605,"tr_4"
82468,"RZ","44","44","691b","CDI","O","C","ct_9",2108,"tr_4"
82471,"QA","78","92","431f","CDI","O","C","ct_9",683,"tr_6"
82481,"GZ","95","93","374b","CDI","O","C","ct_9",1817,"tr_1"
82486,"MC","78","78","653a","CDI","O","C","ct_9",1729,"tr_4"
82497,"QB","33","33","525d","CDI","O","C","ct_8",1813,"tr_4"
82512,"PZ","29","29","525b","CDI","O","P","ct_8",1630,"tr_5"
82514,"QB","32","32","563b","CDI","O","N","ct_7",1146,"tr_1"
82518,"QA","06","06","526b","CDI","O","C","ct_9",1540,"tr_1"
82528,"FZ","75","75","681b","CDI","O","C","ct_9",1593,"tr_2"
82543,"HZ","06","06","451a","CDI","O","P","ct_9",1062,"tr_3"
82544,"QA","95","95","523d","CDI","O","C","ct_3",452,"tr_6"
82557,"IZ","93","75","636d","CDI","O","C","ct_9",1379,"tr_1"
82562,"PZ","51","51","422e","CDD","O","P","ct_1",763,"tr_6"
82564,"HZ","83","13","641b","CDI","O","C","ct_9",1761,"tr_3"
82574,"QA","01","01","432b","CDI","O","P","ct_3",1557,"tr_6"
82589,"NZ","13","13","534a","CDI","O","C","ct_9",1205,"tr_4"
82592,"PZ","59","59","422b","CDI","O","C","ct_8",2163,"tr_4"
82597,"QB","86","86","525d","CDI","O","C","ct_3",1820,"tr_4"
82606,"IZ","93","93","561d","CDI","O","C","ct_9",730,"tr_1"
82611,"JA","92","75","352a","CDI","O","C","ct_9",2881,"tr_6"
82632,"MA","30","13","477c","CDI","O","C","ct_9",2200,"tr_3"
82654,"FZ","38","69","477a","CDI","O","C","ct_9",1820,"tr_5"
82660,"MA","72","94","373c","CDI","O","C","ct_9",1820,"tr_5"
82672,"GZ",NA,NA,"652a","CDI","O","C","ct_9",1642,"tr_4"
82676,"IZ","43","43","561c","CDI","O","P","ct_9",652,"tr_1"
82705,"QB","10","10","526d","CDI","O","C","ct_8",1983,"tr_3"
82725,"HZ","49","49","641b","CDI","O","C","ct_9",541,"tr_3"
82726,"PZ","42","42","525b","CDI","O","P","ct_8",847,"tr_3"
82732,"CL","64","40","384b","CDI","O","C","ct_9",1661,"tr_6"
82733,"MA","89","89","543b","CDI","O","C","ct_8",1820,"tr_3"
82737,"GZ","73","73","551a","CDI","O","C","ct_9",1736,"tr_1"
82750,"PZ","03","03","423a","CDI","O","C","ct_9",1498,"tr_1"
82775,"PZ","35","35","341b","CDI","O","P","ct_8",780,"tr_4"
82781,"CA","44","44","674c","CDI","O","C","ct_9",152,"tr_1"
82784,"OZ",NA,NA,"451e","CDI","O","C","ct_8",1755,"tr_4"
82805,"KZ","75","75","543h","CDI","O","P","ct_9",256,"tr_1"
82806,"NZ","67","67","684a","CDI","O","C","ct_8",1701,"tr_5"
82807,"QB","77","77","563b","CDI","O","P","ct_8",1519,"tr_3"
82809,"TZ",NA,NA,"563c","CDI","O","C",NA,196,NA
82817,"HZ","72","72","676a","CDI","O","C","ct_9",3000,"tr_0"
82821,"OZ","41","41","545d","CDI","O","C","ct_8",2044,"tr_5"
82841,"IZ","40","40","561f","TOA","O","C","ct_9",740,"tr_5"
82855,"EZ","2B","2B","628e","CDI","O","C","ct_9",1118,"tr_1"
82864,"CC","54","54","476a","CDI","O","C","ct_9",1757,"tr_3"
82880,"NZ","67","67","684a","CDI","O","C","ct_9",244,"tr_4"
82884,"QA","17","17","526e","CDI","O","C","ct_9",1942,"tr_3"
82888,"QB","31","31","563a","AUT","O","C","ct_2",2875,"tr_6"
82897,"QB","84","84","525d","CDI","O","C","ct_9",518,"tr_4"
82905,"QA","13","13","542a","CDI","O","P","ct_9",1438,"tr_2"
82907,"EZ","02","02","626b","CDI","O","C","ct_9",1100,"tr_0"
82913,"QB","77","77","563a","CDI","O","N","ct_7",1444,"tr_1"
82923,"CH","77","77","624e","CDI","O","C","ct_9",1444,"tr_4"
82929,"QB","49","49","563a","CDI","O","N","ct_7",2375,"tr_1"
82930,"QB","69","71","526a","CDI","O","C","ct_8",1787,"tr_4"
82933,"MA","75","75","373b","CDI","O","C","ct_9",1820,"tr_6"
82934,"HZ","26","84","641b","CDI","O","C","ct_9",592,"tr_4"
82935,"CH","74","74","543f","CDI","O","C","ct_9",2028,"tr_2"
82944,"QB","89","89","542a","CDI","O","C","ct_8",1820,"tr_3"
82946,"LZ","08","08","564a","CDI","O","C","ct_9",1820,"tr_1"
82960,"CH","38","38","623f","CDI","O","C","ct_9",1928,"tr_3"
82964,"OZ","82","82","467d","CDI","O","C","ct_8",1978,"tr_4"
82969,"PZ","92","75","422c","CDI","O","P","ct_8",1027,"tr_3"
82979,"PZ","34","34","525b","CDI","O","P","ct_8",720,"tr_3"
82980,"QB","67","67","525d","CDI","O","P","ct_8",1636,"tr_3"
82984,"FZ","2A","2A","681a","CDI","O","C","ct_9",695,"tr_1"
82993,"GZ","21","21","481b","CDI","O","C","ct_9",1820,"tr_6"
82995,"CB","94","75","465a","CDI","O","C","ct_9",1536,"tr_0"
82998,"IZ","78","78","561d","CDI","O","C","ct_9",29,"tr_2"
83002,"OZ","69","69","344b","CDI","O","C","ct_4",1849,"tr_4"
83022,"QA","75","75","525d","CDI","O","P","ct_9",1821,"tr_1"
83025,"FZ","67","67","382c","CDI","O","C","ct_9",910,"tr_1"
83029,"GZ","62","62","477c","CDI","O","C","ct_9",1473,"tr_2"
83041,"TZ","24","24","563c","CDI","O","N","ct_7",1266,"tr_0"
83051,"GZ","78","78","653a","CDI","O","C","ct_9",1745,"tr_5"
83054,"NZ","16","87","534a","CDI","O","C","ct_9",1762,"tr_5"
83061,"CI","67","67","672a","CDI","O","C","ct_9",1785,"tr_4"
83071,"HZ","01","01","487b","CDI","O","C","ct_9",1652,"tr_5"
83076,"NZ","78","91","684a","CDI","O","C","ct_9",1745,"tr_6"
83080,"CH","69","69","543g","CDI","O","P","ct_9",1420,"tr_3"
83089,"DZ","76","59","463b","CDI","O","C","ct_9",1771,"tr_4"
83097,"HZ","72","72","641a","CDI","O","C","ct_9",2200,"tr_3"
83104,"QA","13","13","526e","CDI","O","C","ct_9",1945,"tr_1"
83111,"MA","64","64","475a","CDI","O","C","ct_9",628,"tr_3"
83115,"KZ","60","95","543f","CDI","O","P","ct_9",96,"tr_1"
83124,"GZ","25","25","554f","CDI","O","C","ct_9",1657,"tr_1"
83134,"QB","34","34","563b","CDI","O","C",NA,280,NA
83148,"GZ","57","57","552a","CDI","O","P","ct_9",244,"tr_6"
83149,"GZ","92","75","486e","CDI","O","C","ct_9",1614,"tr_5"
83157,"GZ",NA,NA,"556a","CDI","O","C","ct_9",1774,"tr_3"
83171,"QB","77","77","525d","CDI","O","P","ct_3",700,"tr_5"
83174,"NZ","76","80","641a","TTP","O","N","ct_9",736,"tr_1"
83179,"NZ","94","75","684a","CDI","O","P","ct_9",1218,"tr_3"
83182,"CL","64","64","624b","CDI","O","C","ct_9",1502,"tr_6"
83192,"HZ","94","93","676d","CDI","O","C","ct_9",1617,"tr_6"
83203,"QB","85","85","526a","CDI","O","P","ct_8",392,"tr_0"
83212,"TZ","34","34","563c","AUT","O","P",NA,398,NA
83213,"PZ","13","13","525a","CDI","O","P","ct_8",2008,"tr_3"
83215,"GZ","82","82","643a","CDI","O","C","ct_9",1347,"tr_1"
83220,"IZ","91","92","636d","CDI","O","C","ct_9",1873,"tr_1"
83236,"TZ","07","07","563c","CDI","O","C",NA,262,NA
83243,"NZ","44","44","691c","CDI","O","C","ct_8",1753,"tr_3"
83247,"SZ","95","60","564b","CDI","O","C","ct_9",530,"tr_1"
83248,"NZ","94","92","534a","CDI","O","C","ct_9",1809,"tr_5"
83252,"FZ","94","94","671c","CDI","O","C","ct_9",1656,"tr_0"
83255,"NZ","90","90","652a","TTP","O","C","ct_9",1742,"tr_0"
83261,"QB","75","91","423b","CDI","O","P","ct_8",645,"tr_3"
83268,"NZ","13","83","534a","CDI","O","C","ct_9",1820,"tr_6"
83274,"MC","64","64","643a","CDI","O","P","ct_9",807,"tr_3"
83284,"TZ","93","75","563c","AUT","O","P",NA,724,NA
83287,"OZ","93","93","543g","CDD","O","C","ct_1",406,"tr_3"
83290,"GZ","74","74","643a","CDI","O","C","ct_9",1820,"tr_0"
83297,"QB","48","48","526a","CDI","O","P",NA,126,NA
83322,"IZ","71","71","561b","CDI","O","P","ct_9",925,"tr_1"
83334,"FZ","42","42","632g","CDI","O","C","ct_9",1502,"tr_1"
83337,"QB","92","92","632k","AUT","O","C","ct_3",1820,"tr_5"
83345,"CA","14","14","475b","CDI","O","C","ct_9",1820,"tr_4"
83350,"GZ","11","11","462e","CDI","O","C","ct_9",1314,"tr_1"
83363,"NZ","95","95","534a","CDI","O","C","ct_9",1850,"tr_6"
83372,"QA","94","94","344b","CDI","O","C","ct_8",1620,"tr_2"
83373,"NZ","67","67","684a","CDI","O","P","ct_9",999,"tr_5"
83374,"MA","83","75","477b","CDI","O","C","ct_9",1771,"tr_3"
83402,"SZ","14","14","431f","CDI","O","P","ct_8",1214,"tr_2"
83405,"KZ","92","94","376c","CDI","O","C","ct_9",1820,"tr_6"
83410,"GZ","62","59","473b","CDI","O","C","ct_9",1004,"tr_1"
83417,"GZ","59","59","643a","CDI","O","C","ct_9",2028,"tr_2"
83427,"EZ","83","06","641a","CDI","O","C","ct_9",1825,"tr_4"
83429,"QA","64","64","526e","CDI","O","C","ct_9",1916,"tr_3"
83431,"QB","33","33","563b","CDI","O","C",NA,685,NA
83433,"KZ","71","92","472a","CDI","O","C","ct_9",917,"tr_6"
83438,"NZ","64","64","564a","CDI","O","P","ct_8",2080,"tr_1"
83445,"TZ","92","92","563a","CDI","O","N","ct_7",1064,"tr_1"
83456,"KZ",NA,NA,"545c","CDI","O","C","ct_9",1820,"tr_4"
83458,"SZ","35","35","541b","CDI","O","P","ct_9",208,"tr_1"
83465,"MB","31","31","473b","CDI","O","C","ct_5",1820,"tr_6"
83473,"MA","14","14","423a","CDI","O","P","ct_9",1105,"tr_2"
83477,"QA","12","12","525d","CDI","O","C","ct_8",1820,"tr_6"
83481,"PZ","94","75","525b","CDI","O","C","ct_8",3000,"tr_5"
83491,"CL","17","17","624b","CDI","O","P","ct_9",860,"tr_6"
83501,"MA","06","06","461e","CDI","O","C","ct_9",1575,"tr_3"
83503,"QA","75","75","332b","CDI","O","C","ct_3",1820,"tr_6"
83507,"QA","45","45","434d","CDI","O","C","ct_8",1669,"tr_3"
83518,"GZ","29","29","553c","CDI","O","C","ct_9",759,"tr_1"
83523,"LZ","69","75","564a","CDI","O","C","ct_9",1820,"tr_1"
83527,"FZ","77","77","543b","CDI","O","P","ct_9",1260,"tr_1"
83545,"KZ","13","13","461c","CDI","O","C","ct_9",2571,"tr_1"
83555,"QB","47","47","563a","CDI","O","N","ct_7",3000,"tr_1"
83572,"QA","69","69","526a","CDI","O","P","ct_8",1237,"tr_5"
83574,"QB","30","30","525d","CDI","O","C","ct_8",2391,"tr_2"
83580,"HZ","59","33","641a","CDI","O","C","ct_9",2163,"tr_4"
83586,"CM","77","89","431f","CDI","O","C","ct_9",1872,"tr_6"
